t,true_vol,est_vol_fast,est_vol_smooth,true_log_vol,est_log_vol_fast,est_log_vol_smooth,true_regime,est_regime_fast,est_regime_smooth,regime_confidence,surprise,entropy,vol_ratio,ess,detected,change_type
3900,0.227832,0.325146,0.325146,-1.4791,-1.1235,-1.1235,3,2,2,0.432,0.6868,1.0504,1.7015,219.4,1,1
3901,0.192493,0.284135,0.284135,-1.6477,-1.2583,-1.2583,3,3,3,0.419,2.3390,1.0946,1.6627,219.4,1,1
3902,0.204104,0.257754,0.257754,-1.5891,-1.3557,-1.3557,3,2,2,0.406,0.8028,1.1352,1.6181,218.0,1,1
3903,0.177510,0.292454,0.292454,-1.7287,-1.2294,-1.2294,3,2,2,0.400,0.9441,1.1359,1.5897,215.8,0,0
3904,0.266636,0.263446,0.263446,-1.3219,-1.3339,-1.3339,3,2,2,0.386,1.0416,1.1629,1.5533,213.1,0,0
3905,0.261935,0.231757,0.231757,-1.3397,-1.4621,-1.4621,3,3,3,0.374,1.9979,1.2025,1.5092,209.9,1,1
3906,0.340377,0.211512,0.211512,-1.0777,-1.5535,-1.5535,3,2,2,0.373,0.7860,1.2430,1.4623,205.8,1,1
3907,0.367879,0.226553,0.226553,-1.0000,-1.4848,-1.4848,3,3,3,0.467,5.9705,1.1203,1.4253,215.9,1,3
3908,0.367879,0.271523,0.271523,-1.0000,-1.3037,-1.3037,3,3,3,0.488,1.0439,1.0685,1.4080,211.1,0,0
3909,0.367879,0.264093,0.264093,-1.0000,-1.3315,-1.3315,3,3,3,0.435,0.6238,1.0961,1.3892,210.3,0,0
3910,0.335054,0.237752,0.237752,-1.0935,-1.4365,-1.4365,3,2,2,0.394,0.8879,1.1340,1.3624,210.0,1,1
3911,0.367879,0.236647,0.236647,-1.0000,-1.4412,-1.4412,3,2,2,0.405,0.6352,1.1347,1.3378,208.0,0,0
3912,0.367879,0.224949,0.224949,-1.0000,-1.4919,-1.4919,3,2,2,0.393,0.6301,1.1464,1.3112,206.2,0,0
3913,0.367879,0.245705,0.245705,-1.0000,-1.4036,-1.4036,3,2,2,0.399,0.8592,1.1431,1.2946,204.3,0,0
3914,0.291665,0.226406,0.226406,-1.2321,-1.4854,-1.4854,3,2,2,0.390,0.7739,1.1754,1.2724,203.1,0,0
3915,0.229509,0.241442,0.241442,-1.4718,-1.4211,-1.4211,3,3,3,0.468,6.5031,1.0359,1.2578,188.2,1,3
3916,0.230682,0.232526,0.232526,-1.4667,-1.4588,-1.4588,3,3,3,0.428,0.6217,1.0581,1.2412,189.1,0,0
3917,0.261833,0.205778,0.205778,-1.3400,-1.5810,-1.5810,3,2,2,0.416,1.3239,1.0884,1.2163,193.0,1,1
3918,0.249633,0.218737,0.218737,-1.3878,-1.5199,-1.5199,3,2,2,0.453,0.7534,1.0652,1.1987,189.2,0,0
3919,0.200769,0.232774,0.232774,-1.6056,-1.4577,-1.4577,3,2,2,0.478,0.7826,1.0529,1.1879,184.6,0,0
3920,0.202564,0.237489,0.237489,-1.5967,-1.4376,-1.4376,3,2,2,0.466,0.6715,1.0636,1.1797,181.8,0,0
3921,0.204812,0.215327,0.215327,-1.5857,-1.5356,-1.5356,3,2,2,0.457,1.1041,1.0995,1.1641,185.3,0,0
3922,0.215520,0.197046,0.197046,-1.5347,-1.6243,-1.6243,3,2,2,0.457,0.8434,1.1244,1.1432,187.5,0,0
3923,0.202276,0.179767,0.179767,-1.5981,-1.7161,-1.7161,3,2,2,0.456,0.8608,1.1581,1.1180,189.2,0,0
3924,0.195193,0.159669,0.159669,-1.6338,-1.8347,-1.8347,3,2,2,0.479,1.4493,1.1747,1.0879,191.1,0,0
3925,0.174948,0.159095,0.159095,-1.7433,-1.8383,-1.8383,3,2,2,0.472,0.6285,1.1937,1.0608,189.0,0,0
3926,0.207246,0.158739,0.158739,-1.5739,-1.8405,-1.8405,3,2,2,0.463,0.6226,1.2097,1.0364,187.1,0,0
3927,0.273396,0.151321,0.151321,-1.2968,-1.8884,-1.8884,3,2,2,0.451,0.6315,1.2065,1.0117,185.8,0,0
3928,0.265960,0.177207,0.177207,-1.3244,-1.7304,-1.7304,3,2,2,0.480,1.1723,1.1626,0.9999,182.6,0,0
3929,0.250286,0.160591,0.160591,-1.3852,-1.8289,-1.8289,3,2,2,0.510,2.8720,1.1460,0.9829,182.7,0,0
3930,0.246405,0.199367,0.199367,-1.4008,-1.6126,-1.6126,3,2,2,0.539,1.5668,1.0864,0.9832,176.5,0,0
3931,0.276086,0.210859,0.210859,-1.2870,-1.5566,-1.5566,3,2,2,0.525,0.8222,1.0827,0.9880,172.2,0,0
3932,0.270837,0.242360,0.242360,-1.3062,-1.4173,-1.4173,3,2,2,0.488,1.3036,1.0741,1.0047,161.1,0,0
3933,0.252966,0.273486,0.273486,-1.3745,-1.2965,-1.2965,3,3,3,0.448,5.8512,0.9944,1.0313,140.3,1,3
3934,0.211632,0.235814,0.235814,-1.5529,-1.4447,-1.4447,3,2,2,0.470,0.9433,1.0372,1.0400,152.4,1,1
3935,0.181398,0.209636,0.209636,-1.7071,-1.5624,-1.5624,3,2,2,0.484,0.8371,1.0629,1.0374,158.4,0,0
3936,0.168146,0.183294,0.183294,-1.7829,-1.6967,-1.6967,3,2,2,0.463,1.5252,1.0999,1.0249,163.3,0,0
3937,0.189505,0.326087,0.326087,-1.6633,-1.1206,-1.1206,3,3,3,0.579,3.4555,0.9008,1.0686,109.3,1,1
3938,0.268410,0.300829,0.300829,-1.3152,-1.2012,-1.2012,3,3,3,0.514,0.6814,0.9896,1.0966,253.9,0,0
3939,0.240874,0.322913,0.322913,-1.4235,-1.1304,-1.1304,3,3,3,0.515,0.7611,0.9735,1.1287,252.5,0,0
3940,0.349356,0.304772,0.304772,-1.0517,-1.1882,-1.1882,3,3,3,0.484,0.6452,1.0118,1.1496,251.6,0,0
3941,0.347931,0.417352,0.417352,-1.0558,-0.8738,-0.8738,3,3,3,0.625,1.7567,0.8352,1.2068,225.9,0,0
3942,0.367879,0.369406,0.369406,-1.0000,-0.9959,-0.9959,3,3,3,0.572,1.8583,0.9175,1.2384,237.0,0,0
3943,0.367450,0.347911,0.347911,-1.0012,-1.0558,-1.0558,3,3,3,0.528,0.6385,0.9613,1.2576,240.2,0,0
3944,0.367879,0.309635,0.309635,-1.0000,-1.1724,-1.1724,3,3,3,0.472,1.0457,1.0100,1.2606,245.0,0,0
3945,0.276929,0.268928,0.268928,-1.2840,-1.3133,-1.3133,3,3,3,0.442,3.0145,1.0598,1.2491,248.2,0,0
3946,0.246208,0.269653,0.269653,-1.4016,-1.3106,-1.3106,3,3,3,0.417,0.6464,1.0767,1.2387,247.1,0,0
3947,0.248002,0.237199,0.237199,-1.3943,-1.4389,-1.4389,3,2,2,0.410,1.4389,1.1289,1.2182,247.6,1,1
3948,0.282361,0.294812,0.294812,-1.2646,-1.2214,-1.2214,3,2,2,0.439,1.2915,1.0791,1.2189,242.3,0,0
3949,0.277792,0.299191,0.299191,-1.2809,-1.2067,-1.2067,3,2,2,0.421,0.6573,1.1056,1.2204,240.2,0,0
3950,0.306142,0.327205,0.327205,-1.1837,-1.1172,-1.1172,3,2,2,0.434,0.9099,1.0676,1.2303,234.2,0,0
3951,0.367879,0.293028,0.293028,-1.0000,-1.2275,-1.2275,3,2,2,0.438,1.8876,1.1448,1.2271,237.0,0,0
3952,0.367879,0.271458,0.271458,-1.0000,-1.3039,-1.3039,3,2,2,0.450,0.7070,1.1593,1.2169,237.0,0,0
3953,0.277317,0.241880,0.241880,-1.2826,-1.4193,-1.4193,3,2,2,0.428,1.2575,1.2007,1.1978,236.9,0,0
3954,0.232580,0.217709,0.217709,-1.4585,-1.5246,-1.5246,3,2,2,0.445,0.9362,1.2183,1.1727,235.4,0,0
3955,0.247720,0.243713,0.243713,-1.3955,-1.4118,-1.4118,3,2,2,0.467,0.9090,1.1834,1.1587,233.3,0,0
3956,0.218037,0.256785,0.256785,-1.5231,-1.3595,-1.3595,3,2,2,0.461,0.7577,1.1756,1.1503,231.3,0,0
3957,0.264510,0.263549,0.263549,-1.3299,-1.3335,-1.3335,3,2,2,0.448,0.6876,1.1736,1.1449,229.2,0,0
3958,0.284833,0.243315,0.243315,-1.2559,-1.4134,-1.4134,3,2,2,0.423,0.7817,1.2149,1.1332,228.0,0,0
3959,0.310095,0.311451,0.311451,-1.1709,-1.1665,-1.1665,3,2,2,0.418,1.7259,1.1183,1.1449,217.9,0,0
3960,0.329313,0.280919,0.280919,-1.1107,-1.2697,-1.2697,3,2,2,0.451,1.5673,1.1655,1.1448,221.6,0,0
3961,0.338338,0.272112,0.272112,-1.0837,-1.3015,-1.3015,3,2,2,0.468,0.5992,1.1665,1.1416,220.7,0,0
3962,0.367432,0.272800,0.272800,-1.0012,-1.2990,-1.2990,3,2,2,0.475,0.6395,1.1607,1.1386,218.2,0,0
3963,0.367879,0.244120,0.244120,-1.0000,-1.4101,-1.4101,3,2,2,0.449,1.6704,1.2099,1.1264,219.6,0,0
3964,0.353813,0.255338,0.255338,-1.0390,-1.3652,-1.3652,3,2,2,0.453,0.7422,1.1980,1.1191,215.9,0,0
3965,0.367879,0.247907,0.247907,-1.0000,-1.3947,-1.3947,3,2,2,0.438,0.5996,1.2160,1.1100,214.3,0,0
3966,0.367879,0.223122,0.223122,-1.0000,-1.5000,-1.5000,3,2,2,0.425,1.2107,1.2489,1.0936,214.2,0,0
3967,0.367879,0.197325,0.197325,-1.0000,-1.6229,-1.6229,3,2,2,0.393,2.3467,1.2815,1.0705,212.8,0,0
3968,0.348112,0.208499,0.208499,-1.0552,-1.5678,-1.5678,3,2,2,0.422,6.1915,1.1881,1.0536,208.6,1,2
3969,0.367879,0.238425,0.238425,-1.0000,-1.4337,-1.4337,3,2,2,0.456,0.9915,1.1455,1.0484,197.6,0,0
3970,0.357861,0.377987,0.377987,-1.0276,-0.9729,-0.9729,3,3,3,0.556,3.1211,0.9070,1.0897,140.0,1,1
3971,0.364212,0.526689,0.526689,-1.0100,-0.6411,-0.6411,3,3,3,0.710,2.5573,0.6855,1.1718,95.0,0,0
3972,0.367879,0.495552,0.495552,-1.0000,-0.7021,-0.7021,3,3,3,0.639,0.6396,0.7641,1.2309,252.3,0,0
3973,0.300726,0.494472,0.494472,-1.2016,-0.7043,-0.7043,3,3,3,0.635,0.6407,0.7527,1.2798,250.2,0,0
3974,0.266260,0.434747,0.434747,-1.3233,-0.8330,-0.8330,3,3,3,0.579,2.1988,0.8218,1.3034,247.7,0,0
3975,0.301658,0.378801,0.378801,-1.1985,-0.9707,-0.9707,3,3,3,0.547,1.5949,0.8995,1.3069,243.0,0,0
3976,0.270402,0.324654,0.324654,-1.3078,-1.1250,-1.1250,3,3,3,0.533,2.2194,0.9363,1.2939,238.4,0,0
3977,0.343662,0.409325,0.409325,-1.0681,-0.8932,-0.8932,3,3,3,0.525,1.2264,0.8767,1.3055,242.8,0,0
3978,0.307848,0.365941,0.365941,-1.1781,-1.0053,-1.0053,3,3,3,0.496,1.0903,0.9304,1.3026,237.4,0,0
3979,0.366435,0.321161,0.321161,-1.0039,-1.1358,-1.1358,3,3,3,0.466,1.4512,0.9926,1.2870,231.7,0,0
3980,0.314614,0.346271,0.346271,-1.1564,-1.0605,-1.0605,3,3,3,0.445,0.7826,0.9911,1.2796,231.5,0,0
3981,0.267224,0.312305,0.312305,-1.3197,-1.1638,-1.1638,3,2,2,0.438,0.9532,1.0468,1.2630,225.2,1,1
3982,0.332585,0.309586,0.309586,-1.1009,-1.1725,-1.1725,3,2,2,0.436,0.6325,1.0608,1.2472,222.2,0,0
3983,0.357026,0.362143,0.362143,-1.0299,-1.0157,-1.0157,3,3,3,0.447,1.1161,1.0089,1.2472,231.0,1,1
3984,0.367394,0.336375,0.336375,-1.0013,-1.0895,-1.0895,3,2,2,0.440,0.7223,1.0476,1.2395,226.1,1,1
3985,0.362545,0.298402,0.298402,-1.0146,-1.2093,-1.2093,3,2,2,0.452,3.7910,1.0704,1.2219,220.4,0,0
3986,0.350689,0.268498,0.268498,-1.0479,-1.3149,-1.3149,3,2,2,0.460,0.9835,1.0963,1.1976,214.7,0,0
3987,0.340603,0.244655,0.244655,-1.0770,-1.4079,-1.4079,3,2,2,0.448,0.8189,1.1538,1.1692,209.1,0,0
3988,0.367879,0.309464,0.309464,-1.0000,-1.1729,-1.1729,3,2,2,0.457,1.4149,1.0907,1.1618,218.2,0,0
3989,0.360397,0.295397,0.295397,-1.0205,-1.2194,-1.2194,3,2,2,0.464,0.6188,1.1311,1.1511,215.0,0,0
3990,0.296858,0.280870,0.280870,-1.2145,-1.2699,-1.2699,3,2,2,0.468,0.6297,1.1441,1.1373,211.6,0,0
3991,0.246780,0.266580,0.266580,-1.3993,-1.3221,-1.3221,3,2,2,0.465,0.6358,1.1724,1.1208,208.1,0,0
3992,0.249350,0.444426,0.444426,-1.3889,-0.8110,-0.8110,3,3,3,0.609,4.0562,0.8765,1.1556,195.1,1,1
3993,0.317863,0.420151,0.420151,-1.1461,-0.8671,-0.8671,3,3,3,0.587,0.6709,0.9072,1.1785,196.9,0,0
3994,0.264940,0.531794,0.531794,-1.3283,-0.6315,-0.6315,3,3,3,0.685,1.3927,0.7798,1.2273,166.9,0,0
3995,0.267757,0.488092,0.488092,-1.3177,-0.7173,-0.7173,3,3,3,0.659,0.6804,0.8551,1.2569,173.3,0,0
3996,0.276727,0.423210,0.423210,-1.2847,-0.8599,-0.8599,3,3,3,0.610,3.0071,0.9494,1.2650,181.9,0,0
3997,0.304700,0.594181,0.594181,-1.1884,-0.5206,-0.5206,3,3,3,0.682,2.0054,0.8163,1.3138,150.1,0,0
3998,0.335933,0.521286,0.521286,-1.0908,-0.6515,-0.6515,3,3,3,0.630,4.1171,0.9009,1.3365,157.9,0,0
3999,0.328843,0.519737,0.519737,-1.1122,-0.6544,-0.6544,3,3,3,0.619,0.6651,0.9209,1.3544,157.6,0,0
4000,0.283481,0.450575,0.450575,-1.2606,-0.7972,-0.7972,3,3,3,0.569,2.7997,0.9848,1.3525,164.7,0,0
4001,0.363459,0.443864,0.443864,-1.0121,-0.8122,-0.8122,3,3,3,0.538,0.6376,1.0134,1.3483,165.6,0,0
4002,0.293852,0.443285,0.443285,-1.2247,-0.8135,-0.8135,3,3,3,0.518,0.6543,1.0359,1.3435,164.9,0,0
4003,0.334044,0.408848,0.408848,-1.0965,-0.8944,-0.8944,3,3,3,0.465,0.6659,1.0711,1.3305,167.8,0,0
4004,0.367879,0.366871,0.366871,-1.0000,-1.0027,-1.0027,3,3,3,0.439,0.8462,1.1229,1.3086,171.0,0,0
4005,0.367879,0.317881,0.317881,-1.0000,-1.1461,-1.1461,3,3,3,0.407,2.0865,1.1548,1.2774,174.1,0,0
4006,0.367879,0.279598,0.279598,-1.0000,-1.2744,-1.2744,3,3,3,0.413,1.0125,1.2064,1.2402,175.4,0,0
4007,0.367879,0.319397,0.319397,-1.0000,-1.1413,-1.1413,3,3,3,0.399,0.9605,1.1822,1.2164,172.4,0,0
4008,0.335418,0.280775,0.280775,-1.0924,-1.2702,-1.2702,3,2,2,0.388,2.5209,1.2267,1.1856,173.1,1,1
4009,0.313990,0.269814,0.269814,-1.1584,-1.3100,-1.3100,3,2,2,0.402,0.6172,1.2421,1.1554,172.2,0,0
4010,0.304076,0.256492,0.256492,-1.1905,-1.3607,-1.3607,3,2,2,0.404,0.6231,1.2521,1.1251,170.9,0,0
4011,0.367879,0.242035,0.242035,-1.0000,-1.4187,-1.4187,3,2,2,0.404,0.6357,1.2635,1.0943,169.0,0,0
4012,0.345076,0.245846,0.245846,-1.0640,-1.4030,-1.4030,3,2,2,0.415,0.6592,1.2588,1.0678,169.0,0,0
4013,0.312991,0.351851,0.351851,-1.1616,-1.0445,-1.0445,3,3,3,0.455,2.4391,1.0794,1.0707,159.7,1,1
4014,0.329781,0.365666,0.365666,-1.1093,-1.0060,-1.0060,3,3,3,0.454,0.7786,1.0727,1.0766,154.5,0,0
4015,0.313951,0.344485,0.344485,-1.1585,-1.0657,-1.0657,3,2,2,0.447,0.6141,1.0948,1.0764,157.0,1,1
4016,0.301768,0.307263,0.307263,-1.1981,-1.1801,-1.1801,3,2,2,0.446,1.3549,1.1660,1.0667,160.9,0,0
4017,0.291763,0.332833,0.332833,-1.2318,-1.1001,-1.1001,3,2,2,0.445,0.8885,1.1385,1.0644,156.3,0,0
4018,0.300626,0.310659,0.310659,-1.2019,-1.1691,-1.1691,3,2,2,0.440,0.6421,1.1647,1.0568,158.1,0,0
4019,0.295153,0.344769,0.344769,-1.2203,-1.0649,-1.0649,3,2,2,0.432,1.0143,1.1283,1.0584,151.3,0,0
4020,0.286377,0.334493,0.334493,-1.2504,-1.0951,-1.0951,3,2,2,0.453,0.5991,1.1287,1.0572,151.4,0,0
4021,0.301159,0.310362,0.310362,-1.2001,-1.1700,-1.1700,3,2,2,0.456,0.6641,1.1565,1.0499,153.4,0,0
4022,0.223404,0.274288,0.274288,-1.4988,-1.2936,-1.2936,3,2,2,0.444,3.9959,1.2036,1.0344,156.1,0,0
4023,0.225331,0.246136,0.246136,-1.4902,-1.4019,-1.4019,3,2,2,0.424,0.9128,1.2456,1.0134,157.1,0,0
4024,0.309383,0.220398,0.220398,-1.1732,-1.5123,-1.5123,3,2,2,0.402,0.9247,1.2798,0.9882,156.4,0,0
4025,0.260778,0.242984,0.242984,-1.3441,-1.4148,-1.4148,3,2,2,0.409,0.8862,1.2584,0.9715,155.9,0,0
4026,0.281049,0.238360,0.238360,-1.2692,-1.4340,-1.4340,3,2,2,0.410,0.6093,1.2552,0.9555,155.0,0,0
4027,0.302359,0.215422,0.215422,-1.1961,-1.5352,-1.5352,3,2,2,0.426,1.0087,1.2681,0.9352,153.9,0,0
4028,0.367879,0.218084,0.218084,-1.0000,-1.5229,-1.5229,3,2,2,0.436,0.6577,1.2521,0.9180,153.1,0,0
4029,0.367879,0.213888,0.213888,-1.0000,-1.5423,-1.5423,3,2,2,0.422,0.6063,1.2561,0.9016,152.0,0,0
4030,0.315684,0.198236,0.198236,-1.1530,-1.6183,-1.6183,3,2,2,0.384,0.7232,1.2806,0.8828,150.0,0,0
4031,0.325134,0.195557,0.195557,-1.1235,-1.6319,-1.6319,3,2,2,0.403,0.6132,1.2829,0.8654,148.9,0,0
4032,0.247708,0.195655,0.195655,-1.3955,-1.6314,-1.6314,3,2,2,0.411,0.6306,1.2669,0.8501,148.0,0,0
4033,0.198762,0.181445,0.181445,-1.6156,-1.7068,-1.7068,3,2,2,0.411,0.7337,1.2742,0.8325,145.4,0,0
4034,0.198415,0.189247,0.189247,-1.6174,-1.6647,-1.6647,3,2,2,0.411,0.7315,1.2593,0.8193,145.6,0,0
4035,0.214691,0.177132,0.177132,-1.5386,-1.7309,-1.7309,3,2,2,0.368,0.6829,1.2774,0.8041,143.4,0,0
4036,0.206393,0.162970,0.162970,-1.5780,-1.8142,-1.8142,3,2,2,0.373,0.8175,1.2846,0.7867,140.2,0,0
4037,0.142010,0.149347,0.149347,-1.9519,-1.9015,-1.9015,3,2,2,0.369,0.8429,1.2818,0.7672,135.9,0,0
4038,0.147454,0.132941,0.132941,-1.9142,-2.0179,-2.0179,3,1,1,0.355,1.6355,1.3032,0.7450,129.0,1,1
4039,0.178524,0.199018,0.199018,-1.7230,-1.6144,-1.6144,3,2,2,0.389,5.1936,1.2310,0.7454,131.1,1,3
4040,0.219473,0.188476,0.188476,-1.5165,-1.6688,-1.6688,3,2,2,0.391,0.7198,1.2473,0.7429,133.9,0,0
4041,0.221053,0.152544,0.152544,-1.5094,-1.8803,-1.8803,3,2,2,0.365,2.2933,1.3010,0.7299,141.3,0,0
4042,0.201671,0.124363,0.124363,-1.6011,-2.0845,-2.0845,3,2,2,0.344,2.6350,1.3291,0.7097,139.3,0,0
4043,0.239383,0.102193,0.102193,-1.4297,-2.2809,-2.2809,3,2,2,0.336,2.0244,1.3391,0.6847,131.3,0,0
4044,0.337580,0.110776,0.110776,-1.0860,-2.2002,-2.2002,3,2,2,0.360,0.7546,1.2993,0.6651,133.9,0,0
4045,0.367879,0.212015,0.212015,-1.0000,-1.5511,-1.5511,3,3,3,0.453,4.6043,1.1068,0.6809,97.0,1,1
4046,0.341972,0.221092,0.221092,-1.0730,-1.5092,-1.5092,3,3,3,0.462,0.7555,1.0520,0.6984,249.8,0,0
4047,0.254801,0.273002,0.273002,-1.3673,-1.2983,-1.2983,3,3,3,0.513,1.0745,0.9399,0.7312,226.8,0,0
4048,0.255078,0.286079,0.286079,-1.3662,-1.2515,-1.2515,3,3,3,0.517,0.7424,0.9320,0.7649,220.4,0,0
4049,0.183149,0.262635,0.262635,-1.6975,-1.3370,-1.3370,3,3,3,0.476,0.7498,0.9888,0.7875,225.5,0,0
4050,0.193250,0.230712,0.230712,-1.6438,-1.4666,-1.4666,3,3,3,0.455,1.6964,1.0173,0.7978,231.6,0,0
4051,0.199957,0.200110,0.200110,-1.6097,-1.6089,-1.6089,3,2,2,0.423,2.8225,1.0443,0.7975,236.4,1,1
4052,0.179977,0.190044,0.190044,-1.7149,-1.6605,-1.6605,3,2,2,0.431,0.6563,1.0779,0.7944,237.4,0,0
4053,0.206107,0.172041,0.172041,-1.5794,-1.7600,-1.7600,3,2,2,0.443,0.8468,1.1056,0.7861,238.9,0,0
4054,0.177394,0.237738,0.237738,-1.7294,-1.4366,-1.4366,3,2,2,0.461,1.7738,1.0450,0.8002,226.3,0,0
4055,0.207562,0.251077,0.251077,-1.5723,-1.3820,-1.3820,3,2,2,0.432,0.7686,1.0462,0.8175,221.7,0,0
4056,0.221573,0.225662,0.225662,-1.5070,-1.4887,-1.4887,3,2,2,0.454,1.9799,1.0930,0.8249,225.7,0,0
4057,0.180591,0.203251,0.203251,-1.7115,-1.5933,-1.5933,3,2,2,0.440,1.1118,1.1176,0.8245,228.0,0,0
4058,0.157789,0.192092,0.192092,-1.8465,-1.6498,-1.6498,3,2,2,0.451,0.6533,1.1337,0.8208,227.9,0,0
4059,0.154172,0.294123,0.294123,-1.8697,-1.2238,-1.2238,3,3,3,0.484,2.7042,0.9796,0.8509,201.1,1,1
4060,0.147745,0.287749,0.287749,-1.9123,-1.2457,-1.2457,3,2,2,0.439,0.6091,1.0436,0.8757,201.1,1,1
4061,0.148465,0.292617,0.292617,-1.9074,-1.2289,-1.2289,3,3,3,0.436,0.6817,1.0421,0.8992,197.6,1,1
4062,0.174679,0.263562,0.263562,-1.7448,-1.3335,-1.3335,3,2,2,0.436,1.1771,1.0846,0.9109,203.8,1,1
4063,0.133266,0.235271,0.235271,-2.0154,-1.4470,-1.4470,3,2,2,0.413,1.2447,1.1403,0.9125,209.1,0,0
4064,0.101300,0.206089,0.206089,-2.2897,-1.5794,-1.5794,3,2,2,0.398,2.6295,1.1860,0.9048,214.1,0,0
4065,0.111259,0.179673,0.179673,-2.1959,-1.7166,-1.7166,3,2,2,0.392,1.5212,1.2226,0.8896,217.1,0,0
4066,0.118584,0.174568,0.174568,-2.1321,-1.7454,-1.7454,3,2,2,0.427,0.6344,1.2253,0.8745,217.0,0,0
4067,0.128558,0.201864,0.201864,-2.0514,-1.6002,-1.6002,3,2,2,0.424,1.0079,1.1956,0.8701,212.0,0,0
4068,0.118880,0.186319,0.186319,-2.1296,-1.6803,-1.6803,3,2,2,0.412,0.7866,1.2192,0.8613,213.1,0,0
4069,0.147400,0.165776,0.165776,-1.9146,-1.7971,-1.7971,3,2,2,0.392,1.8740,1.2480,0.8469,213.4,0,0
4070,0.152293,0.145637,0.145637,-1.8820,-1.9266,-1.9266,3,2,2,0.372,2.2835,1.2856,0.8274,211.6,0,0
4071,0.135534,0.162531,0.162531,-1.9985,-1.8169,-1.8169,3,2,2,0.396,0.8595,1.2526,0.8159,211.4,0,0
4072,0.141634,0.148217,0.148217,-1.9545,-1.9091,-1.9091,3,2,2,0.374,0.9297,1.2863,0.8010,208.6,0,0
4073,0.120795,0.133742,0.133742,-2.1137,-2.0118,-2.0118,3,2,2,0.370,1.0454,1.3075,0.7827,203.9,0,0
4074,0.112547,0.122853,0.122853,-2.1844,-2.0968,-2.0968,3,2,2,0.343,0.7947,1.3423,0.7628,198.1,0,0
4075,0.129440,0.114994,0.114994,-2.0445,-2.1629,-2.1629,3,2,2,0.339,0.6989,1.3476,0.7423,192.2,0,0
4076,0.128880,0.150056,0.150056,-2.0489,-1.8967,-1.8967,3,2,2,0.398,1.5329,1.2814,0.7368,208.1,0,0
4077,0.117990,0.135761,0.135761,-2.1372,-1.9969,-1.9969,3,2,2,0.392,3.2464,1.3066,0.7270,204.9,0,0
4078,0.130134,0.130824,0.130824,-2.0392,-2.0339,-2.0339,3,2,2,0.385,0.6166,1.3145,0.7167,202.5,0,0
4079,0.130014,0.117097,0.117097,-2.0401,-2.1448,-2.1448,3,2,2,0.352,3.2992,1.3377,0.7026,196.7,0,0
4080,0.158397,0.149593,0.149593,-1.8427,-1.8998,-1.8998,3,2,2,0.379,1.4822,1.2743,0.7025,203.1,0,0
4081,0.133399,0.139097,0.139097,-2.0144,-1.9726,-1.9726,3,2,2,0.365,0.7965,1.2893,0.6989,202.4,0,0
4082,0.145285,0.128621,0.128621,-1.9291,-2.0509,-2.0509,3,2,2,0.375,0.8205,1.3023,0.6920,200.6,0,0
4083,0.139176,0.119962,0.119962,-1.9720,-2.1206,-2.1206,3,2,2,0.349,0.7313,1.3195,0.6828,197.9,0,0
4084,0.150664,0.126663,0.126663,-1.8927,-2.0662,-2.0662,3,2,2,0.353,0.7242,1.3176,0.6775,197.9,0,0
4085,0.111429,0.119694,0.119694,-2.1944,-2.1228,-2.1228,3,2,2,0.360,0.6672,1.3238,0.6703,195.5,0,0
4086,0.082394,0.108037,0.108037,-2.4962,-2.2253,-2.2253,3,1,1,0.331,1.3079,1.3346,0.6596,190.8,1,1
4087,0.078579,0.095945,0.095945,-2.5437,-2.3440,-2.3440,3,1,1,0.348,2.7965,1.3370,0.6453,183.8,0,0
4088,0.068292,0.091433,0.091433,-2.6840,-2.3922,-2.3922,3,1,1,0.353,0.6525,1.3340,0.6309,179.2,0,0
4089,0.067446,0.082053,0.082053,-2.6964,-2.5004,-2.5004,3,1,1,0.353,1.1642,1.3257,0.6143,169.1,0,0
4090,0.073086,0.072075,0.072075,-2.6161,-2.6301,-2.6301,3,1,1,0.344,2.3905,1.3199,0.5953,155.8,0,0
4091,0.062835,0.070319,0.070319,-2.7672,-2.6547,-2.6547,3,1,1,0.359,0.6389,1.3083,0.5776,152.2,0,0
4092,0.059284,0.067796,0.067796,-2.8254,-2.6913,-2.6913,3,1,1,0.357,0.6440,1.3239,0.5608,147.3,0,0
4093,0.054479,0.060269,0.060269,-2.9099,-2.8089,-2.8089,3,1,1,0.341,1.9147,1.3187,0.5424,132.5,0,0
4094,0.061488,0.058035,0.058035,-2.7889,-2.8467,-2.8467,3,1,1,0.349,0.6533,1.3063,0.5250,127.2,0,0
4095,0.057572,0.081127,0.081127,-2.8547,-2.5117,-2.5117,3,1,1,0.332,1.9496,1.3404,0.5203,223.5,0,0
4096,0.040138,0.076774,0.076774,-3.2154,-2.5669,-2.5669,3,1,1,0.354,0.6753,1.3316,0.5144,231.4,0,0
4097,0.033691,0.070223,0.070223,-3.3905,-2.6561,-2.6561,3,1,1,0.371,1.1649,1.3351,0.5064,241.5,0,0
4098,0.034956,0.064285,0.064285,-3.3537,-2.7444,-2.7444,3,1,1,0.379,0.9820,1.3190,0.4966,248.3,0,0
4099,0.037202,0.060126,0.060126,-3.2914,-2.8113,-2.8113,3,1,1,0.385,0.7234,1.3086,0.4860,251.0,0,0
4100,0.042862,0.054902,0.054902,-3.1498,-2.9022,-2.9022,3,1,1,0.387,0.9599,1.2999,0.4741,252.1,0,0
